,Date,Open,High,Low,Close,Volume,Predicted Price
3640,2015-01-05,49.0091,49.0091,46.6757,46.6757,4500,46.52417
3641,2015-01-06,49.0091,49.0091,46.6757,46.6757,4500,45.942604
3642,2015-01-07,49.0091,49.0091,46.6757,46.6757,4500,46.921703
3643,2015-01-08,49.0091,49.0091,46.6757,46.6757,4500,47.16951
3644,2015-01-09,49.0091,49.0091,46.6757,46.6757,4500,44.900257
3645,2015-01-12,49.0091,49.0091,46.6757,46.6757,4500,47.37934
3646,2015-01-13,49.0091,49.0091,46.6757,46.6757,4500,46.52417
3647,2015-01-14,49.0091,49.0091,46.6757,46.6757,4500,45.942604
3648,2015-01-15,49.0091,49.0091,46.6757,46.6757,4500,46.921703
3649,2015-01-16,49.0091,49.0091,46.6757,46.6757,4500,47.16951
3650,2015-01-19,47.4588,47.4588,47.4588,47.4588,500,44.900257
3651,2015-01-20,47.4588,47.4588,47.4588,47.4588,500,47.681293
3652,2015-01-21,47.4588,47.4588,47.4588,47.4588,500,47.130154
3653,2015-01-22,47.4588,47.4588,47.4588,47.4588,500,46.440918
3654,2015-01-23,47.4588,47.4588,47.4588,47.4588,500,47.587467
3655,2015-01-26,47.4588,47.4588,47.4588,47.4588,500,47.958202
3656,2015-01-27,47.4588,47.4588,47.4588,47.4588,500,45.610195
3657,2015-01-28,47.4588,47.4588,47.4588,47.4588,500,48.169098
3658,2015-01-29,47.4588,47.4588,47.4588,47.4588,500,47.312202
3659,2015-01-30,47.4588,47.4588,47.4588,47.4588,500,46.68536
3660,2015-02-02,47.4588,47.4588,47.4588,47.4588,500,47.706505
3661,2015-02-03,47.4588,47.4588,47.4588,47.4588,500,47.958202
3662,2015-02-04,47.4588,47.4588,47.4588,47.4588,500,45.610195
3663,2015-02-05,47.4588,47.4588,47.4588,47.4588,500,48.169098
3664,2015-02-06,47.4588,47.4588,47.4588,47.4588,500,47.312202
3665,2015-02-09,47.4588,47.4588,47.4588,47.4588,500,46.68536
3666,2015-02-10,47.4588,47.4588,47.4588,47.4588,500,47.706505
3667,2015-02-11,47.4588,47.4588,47.4588,47.4588,500,47.958202
3668,2015-02-12,47.4588,47.4588,47.4588,47.4588,500,45.610195
3669,2015-02-13,47.4588,47.4588,47.4588,47.4588,500,48.169098
3670,2015-02-16,47.4588,47.4588,47.4588,47.4588,500,47.312202
3671,2015-02-17,47.4588,47.4588,47.4588,47.4588,500,46.68536
3672,2015-02-18,47.4588,47.4588,47.4588,47.4588,500,47.706505
3673,2015-02-19,47.4588,47.4588,47.4588,47.4588,500,47.958202
3674,2015-02-20,47.4588,47.4588,47.4588,47.4588,500,45.610195
3675,2015-02-23,47.4588,47.4588,47.4588,47.4588,500,48.169098
3676,2015-02-24,47.4588,47.4588,47.4588,47.4588,500,47.312202
3677,2015-02-25,47.4588,47.4588,47.4588,47.4588,500,46.68536
3678,2015-02-26,47.4588,47.4588,47.4588,47.4588,500,47.706505
3679,2015-02-27,47.4588,47.4588,47.4588,47.4588,500,47.958202
3680,2015-03-02,47.4588,47.4588,47.4588,47.4588,500,45.610195
3681,2015-03-03,47.4588,47.4588,47.4588,47.4588,500,48.169098
3682,2015-03-04,47.4588,47.4588,47.4588,47.4588,500,47.312202
3683,2015-03-05,47.4588,47.4588,47.4588,47.4588,500,46.68536
3684,2015-03-06,47.4588,47.4588,47.4588,47.4588,500,47.706505
3685,2015-03-09,47.4588,47.4588,47.4588,47.4588,500,47.958202
